invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,total
815111168,Alex,Yangon,Member,Male,Food and beverages,99.78,5,24.945,523.845,2019-03-09,19:09:00,Cash,498.9,4.761904762,24.945,5.4,523.845
719763868,Giza,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,395.892,2019-03-12,16:30:00,Cash,377.04,4.761904762,18.852,8.6,395.892
730618757,Cairo,Mandalay,Member,Male,Health and beauty,51.13,4,10.226,214.746,2019-01-25,10:11:00,Credit card,204.52,4.761904762,10.226,4.0,214.746
340660321,Alex,Yangon,Member,Male,Electronic accessories,36.36,4,7.272,152.712,2019-03-25,13:07:00,Cash,145.44,4.761904762,7.272,7.6,152.712
868811752,Cairo,Mandalay,Normal,Male,Home and lifestyle,22.02,9,9.909,208.089,2019-02-07,18:48:00,Cash,198.18,4.761904762,9.909,6.8,208.089
634978956,Alex,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,103.635,2019-02-17,17:27:00,Credit card,98.7,4.761904762,4.935,9.1,103.63499999999999
566711091,Alex,Yangon,Normal,Male,Fashion accessories,77.02,5,19.255,404.355,2019-02-03,15:59:00,Cash,385.1,4.761904762,19.255,5.5,404.35499999999996
442483607,Alex,Yangon,Member,Male,Food and beverages,23.48,2,2.348,49.308,2019-03-14,11:21:00,Credit card,46.96,4.761904762,2.348,7.9,49.308
835160096,Giza,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.675,77.175,2019-03-24,13:48:00,Ewallet,73.5,4.761904762,3.675,8.5,77.175
527096272,Alex,Yangon,Member,Female,Electronic accessories,28.45,5,7.1125,149.3625,2019-03-21,10:17:00,Credit card,142.25,4.761904762,7.1125,9.1,149.3625
898042717,Alex,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,2019-03-19,15:49:00,Ewallet,687.6,4.761904762,34.38,7.5,721.98
692278933,Cairo,Mandalay,Normal,Female,Sports and travel,57.95,6,17.385,365.085,2019-02-24,13:02:00,Cash,347.7,4.761904762,17.385,5.2,365.08500000000004
633093463,Giza,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,2019-03-28,12:58:00,Credit card,142.95,4.761904762,7.1475,9.5,150.0975
374173652,Cairo,Mandalay,Member,Female,Food and beverages,42.82,9,19.269,404.649,2019-02-05,15:26:00,Credit card,385.38,4.761904762,19.269,8.9,404.649
378077001,Cairo,Mandalay,Member,Male,Electronic accessories,48.09,3,7.2135,151.4835,2019-02-10,18:23:00,Credit card,144.27,4.761904762,7.2135,7.8,151.48350000000002
433756987,Cairo,Mandalay,Member,Female,Health and beauty,55.97,7,19.5895,411.3795,2019-03-05,19:06:00,Ewallet,391.79,4.761904762,19.5895,8.9,411.37949999999995
873954984,Cairo,Mandalay,Member,Female,Health and beauty,76.9,7,26.915,565.215,2019-02-15,20:21:00,Cash,538.3,4.761904762,26.915,7.7,565.215
416135917,Giza,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.2575,509.4075,2019-01-30,16:24:00,Ewallet,485.15,4.761904762,24.2575,9.3,509.40749999999997
150898043,Alex,Yangon,Normal,Male,Sports and travel,44.65,3,6.6975,140.6475,2019-02-14,15:04:00,Cash,133.95,4.761904762,6.6975,6.2,140.64749999999998
135848019,Alex,Yangon,Normal,Female,Fashion accessories,77.93,9,35.0685,736.4385,2019-02-27,16:10:00,Ewallet,701.37,4.761904762,35.0685,7.6,736.4385000000001
441947118,Alex,Yangon,Member,Male,Electronic accessories,71.95,1,3.5975,75.5475,2019-02-04,12:14:00,Cash,71.95,4.761904762,3.5975,7.3,75.5475
725963778,Giza,Naypyitaw,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,2019-01-20,10:13:00,Cash,714.0,4.761904762,35.7,4.7,749.7
531801784,Alex,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,2019-03-28,17:38:00,Cash,182.14,4.761904762,9.107,5.1,191.24699999999999
400451220,Cairo,Mandalay,Normal,Female,Health and beauty,13.5,10,6.75,141.75,2019-02-27,11:06:00,Credit card,135.0,4.761904762,6.75,4.8,141.75
860790874,Giza,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,2019-02-15,14:53:00,Credit card,993.0,4.761904762,49.65,6.6,1042.65
834618124,Alex,Yangon,Normal,Male,Electronic accessories,51.69,7,18.0915,379.9215,2019-01-26,18:22:00,Cash,361.83,4.761904762,18.0915,5.5,379.9215
115994379,Cairo,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,402.2655,2019-03-14,19:02:00,Credit card,383.11,4.761904762,19.1555,8.5,402.2655
565676697,Cairo,Mandalay,Member,Male,Home and lifestyle,27.0,9,12.15,255.15,2019-03-02,14:16:00,Cash,243.0,4.761904762,12.15,4.8,255.15
320496392,Giza,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,2019-03-04,15:44:00,Cash,30.24,4.761904762,1.512,8.4,31.752
889049723,Cairo,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,374.388,2019-01-07,12:20:00,Credit card,356.56,4.761904762,17.828,7.8,374.388
632900281,Giza,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,2019-03-08,20:01:00,Credit card,375.5,4.761904762,18.775,9.3,394.275
554422417,Giza,Naypyitaw,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,2019-01-09,13:45:00,Cash,954.4,4.761904762,47.72,5.2,1002.12
453636187,Cairo,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,2019-03-01,15:40:00,Ewallet,82.5,4.761904762,4.125,6.5,86.625
578807669,Cairo,Mandalay,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,2019-03-16,16:58:00,Cash,74.97,4.761904762,3.7485,5.6,78.7185
612365536,Alex,Yangon,Member,Male,Food and beverages,80.96,8,32.384,680.064,2019-02-17,11:12:00,Credit card,647.68,4.761904762,32.384,7.4,680.064
605724132,Giza,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,2019-02-27,15:12:00,Cash,755.76,4.761904762,37.788,9.1,793.548
471412823,Giza,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.559,2019-03-07,20:37:00,Ewallet,199.58,4.761904762,9.979,8.0,209.55900000000003
462679126,Alex,Yangon,Normal,Male,Home and lifestyle,73.22,6,21.966,461.286,2019-01-21,17:44:00,Cash,439.32,4.761904762,21.966,7.2,461.286
272279238,Giza,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.208,2019-02-19,16:23:00,Cash,164.96,4.761904762,8.248,7.1,173.208
834259262,Giza,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,16.336,343.056,2019-01-06,12:12:00,Cash,326.72,4.761904762,16.336,9.1,343.05600000000004
122619553,Giza,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,2019-03-14,19:33:00,Cash,461.88,4.761904762,23.094,5.6,484.974
468880009,Alex,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,2019-03-24,10:29:00,Cash,263.76,4.761904762,13.188,6.0,276.948
613599758,Giza,Naypyitaw,Normal,Female,Sports and travel,14.36,10,7.18,150.78,2019-01-27,14:28:00,Cash,143.6,4.761904762,7.18,5.4,150.78
254310042,Alex,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,203.175,2019-03-06,12:46:00,Credit card,193.5,4.761904762,9.675,7.8,203.175
201862184,Cairo,Mandalay,Member,Female,Electronic accessories,26.26,7,9.191,193.011,2019-02-02,19:40:00,Cash,183.82,4.761904762,9.191,9.9,193.01100000000002
261128671,Cairo,Mandalay,Normal,Female,Fashion accessories,60.96,2,6.096,128.016,2019-01-25,19:39:00,Credit card,121.92,4.761904762,6.096,4.9,128.016
730709830,Giza,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,2019-03-14,17:54:00,Ewallet,420.66,4.761904762,21.033,5.2,441.693
382258917,Giza,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,12.624,265.104,2019-01-29,12:25:00,Cash,252.48,4.761904762,12.624,8.9,265.104
422298786,Alex,Yangon,Normal,Female,Home and lifestyle,67.09,5,16.7725,352.2225,2019-01-03,16:47:00,Credit card,335.45,4.761904762,16.7725,9.1,352.2225
667235919,Alex,Yangon,Member,Female,Fashion accessories,96.7,5,24.175,507.675,2019-01-14,12:52:00,Ewallet,483.5,4.761904762,24.175,7.0,507.675
843014703,Cairo,Mandalay,Member,Female,Home and lifestyle,35.38,9,15.921,334.341,2019-01-05,19:50:00,Credit card,318.42,4.761904762,15.921,9.6,334.341
743881662,Giza,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,2019-02-22,18:17:00,Ewallet,668.43,4.761904762,33.4215,8.7,701.8515
595862894,Giza,Naypyitaw,Member,Male,Fashion accessories,96.98,4,19.396,407.316,2019-02-06,17:20:00,Ewallet,387.92,4.761904762,19.396,9.4,407.31600000000003
182698360,Cairo,Mandalay,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,2019-01-30,13:32:00,Credit card,94.6,4.761904762,4.73,4.0,99.33
289157034,Alex,Yangon,Member,Male,Sports and travel,82.33,4,16.466,345.786,2019-01-11,10:37:00,Credit card,329.32,4.761904762,16.466,7.5,345.786
462785240,Giza,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,2019-03-19,14:35:00,Cash,53.22,4.761904762,2.661,4.2,55.881
868527573,Cairo,Mandalay,Normal,Female,Food and beverages,99.69,5,24.9225,523.3725,2019-01-14,12:09:00,Cash,498.45,4.761904762,24.9225,9.9,523.3725
153584872,Giza,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.538,2019-03-01,15:32:00,Ewallet,299.56,4.761904762,14.978,4.2,314.538
662722873,Alex,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,214.935,2019-01-06,13:58:00,Ewallet,204.7,4.761904762,10.235,9.9,214.935
525887307,Cairo,Mandalay,Member,Male,Sports and travel,75.82,1,3.791,79.611,2019-01-31,13:19:00,Cash,75.82,4.761904762,3.791,5.8,79.61099999999999
689169784,Giza,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.651,2019-03-11,13:37:00,Cash,280.62,4.761904762,14.031,6.0,294.651
725560833,Alex,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,339.36,2019-02-20,16:49:00,Credit card,323.2,4.761904762,16.16,10.0,339.36
394410748,Giza,Naypyitaw,Member,Female,Fashion accessories,54.07,9,24.3315,510.9615,2019-01-27,14:55:00,Ewallet,486.63,4.761904762,24.3315,9.5,510.9615
596423999,Cairo,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,133.917,2019-03-10,14:04:00,Credit card,127.54,4.761904762,6.377,6.6,133.917
541899860,Giza,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12.072,253.512,2019-02-15,12:31:00,Cash,241.44,4.761904762,12.072,8.1,253.512
173829529,Cairo,Mandalay,Normal,Female,Fashion accessories,37.95,10,18.975,398.475,2019-01-26,14:51:00,Cash,379.5,4.761904762,18.975,9.7,398.475
563369814,Alex,Yangon,Member,Male,Electronic accessories,76.82,1,3.841,80.661,2019-02-13,18:27:00,Ewallet,76.82,4.761904762,3.841,7.2,80.66099999999999
308474913,Alex,Yangon,Member,Female,Sports and travel,52.26,10,26.13,548.73,2019-03-09,12:45:00,Credit card,522.6,4.761904762,26.13,6.2,548.73
885176250,Alex,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,83.727,2019-03-06,10:36:00,Ewallet,79.74,4.761904762,3.987,7.3,83.72699999999999
726272396,Alex,Yangon,Normal,Female,Health and beauty,77.5,5,19.375,406.875,2019-01-24,20:36:00,Ewallet,387.5,4.761904762,19.375,4.3,406.875
316013952,Alex,Yangon,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,2019-03-13,14:16:00,Ewallet,271.35,4.761904762,13.5675,4.6,284.9175
760541821,Cairo,Mandalay,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.4255,2019-03-15,10:26:00,Cash,122.31,4.761904762,6.1155,5.8,128.4255
793103222,Cairo,Mandalay,Member,Female,Health and beauty,41.06,6,12.318,258.678,2019-03-05,13:30:00,Credit card,246.36,4.761904762,12.318,8.3,258.678
346123257,Cairo,Mandalay,Member,Male,Electronic accessories,19.24,9,8.658,181.818,2019-03-04,16:28:00,Cash,173.16,4.761904762,8.658,8.0,181.81799999999998
110056330,Giza,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11.829,248.409,2019-03-25,20:18:00,Credit card,236.58,4.761904762,11.829,9.4,248.409
651610874,Giza,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,2019-03-12,20:04:00,Credit card,184.88,4.761904762,9.244,6.2,194.124
236863015,Giza,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,0.699,14.679,2019-02-04,13:38:00,Ewallet,13.98,4.761904762,0.699,9.8,14.679
831640259,Cairo,Mandalay,Normal,Female,Fashion accessories,39.75,5,9.9375,208.6875,2019-02-22,10:43:00,Ewallet,198.75,4.761904762,9.9375,9.6,208.6875
587037455,Giza,Naypyitaw,Member,Female,Fashion accessories,97.79,7,34.2265,718.7565,2019-02-16,17:30:00,Ewallet,684.53,4.761904762,34.2265,4.9,718.7565000000001
882404577,Alex,Yangon,Member,Male,Sports and travel,67.26,4,13.452,282.492,2019-01-19,15:28:00,Credit card,269.04,4.761904762,13.452,8.0,282.492
732675346,Alex,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,72.3975,2019-01-11,19:07:00,Credit card,68.95,4.761904762,3.4475,7.8,72.3975
725329708,Cairo,Mandalay,Member,Female,Fashion accessories,68.71,4,13.742,288.582,2019-01-04,19:01:00,Cash,274.84,4.761904762,13.742,4.1,288.582
256088343,Alex,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.306,237.426,2019-03-04,19:48:00,Ewallet,226.12,4.761904762,11.306,5.5,237.42600000000002
372261506,Giza,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,5.955,125.055,2019-01-28,19:24:00,Ewallet,119.1,4.761904762,5.955,5.4,125.05499999999999
244080162,Cairo,Mandalay,Normal,Female,Health and beauty,34.21,10,17.105,359.205,2019-01-02,13:00:00,Cash,342.1,4.761904762,17.105,5.1,359.20500000000004
569714390,Cairo,Mandalay,Normal,Male,Sports and travel,21.87,2,2.187,45.927,2019-01-25,14:29:00,Ewallet,43.74,4.761904762,2.187,6.9,45.927
132236451,Alex,Yangon,Member,Male,Health and beauty,20.97,5,5.2425,110.0925,2019-01-04,13:21:00,Cash,104.85,4.761904762,5.2425,7.8,110.0925
696902548,Alex,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,81.396,2019-03-10,18:55:00,Ewallet,77.52,4.761904762,3.876,6.6,81.396
472159636,Alex,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,2019-03-22,19:36:00,Ewallet,407.44,4.761904762,20.372,9.2,427.812
268036164,Cairo,Mandalay,Normal,Male,Health and beauty,96.11,1,4.8055,100.9155,2019-01-25,16:28:00,Ewallet,96.11,4.761904762,4.8055,7.8,100.9155
750579686,Giza,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,2019-01-08,13:48:00,Credit card,181.52,4.761904762,9.076,8.7,190.596
186093669,Giza,Naypyitaw,Member,Female,Health and beauty,81.51,1,4.0755,85.5855,2019-01-22,10:57:00,Ewallet,81.51,4.761904762,4.0755,9.2,85.58550000000001
848071692,Cairo,Mandalay,Normal,Female,Health and beauty,57.22,2,5.722,120.162,2019-01-12,17:13:00,Ewallet,114.44,4.761904762,5.722,8.3,120.16199999999999
745713520,Alex,Yangon,Member,Female,Electronic accessories,25.22,7,8.827,185.367,2019-02-04,10:23:00,Cash,176.54,4.761904762,8.827,8.2,185.367
266766436,Giza,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,2019-03-28,13:57:00,Ewallet,115.8,4.761904762,5.79,7.5,121.59000000000002
740222500,Giza,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,12.6075,264.7575,2019-01-23,13:29:00,Cash,252.15,4.761904762,12.6075,9.8,264.7575
271888734,Giza,Naypyitaw,Member,Female,Fashion accessories,97.21,10,48.605,1020.705,2019-02-08,13:00:00,Credit card,972.1,4.761904762,48.605,8.7,1020.7049999999999
301818610,Cairo,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,213.528,2019-03-19,19:42:00,Credit card,203.36,4.761904762,10.168,6.7,213.52800000000002
489644354,Giza,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,2019-03-09,15:36:00,Cash,16.28,4.761904762,0.814,5.0,17.094
198847132,Cairo,Mandalay,Member,Male,Fashion accessories,40.61,9,18.2745,383.7645,2019-01-02,13:40:00,Cash,365.49,4.761904762,18.2745,7.0,383.7645
269108440,Alex,Yangon,Member,Male,Health and beauty,53.17,7,18.6095,390.7995,2019-01-21,18:01:00,Cash,372.19,4.761904762,18.6095,8.9,390.7995
650986268,Cairo,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,2019-03-20,13:53:00,Credit card,62.61,4.761904762,3.1305,8.0,65.7405
741733559,Cairo,Mandalay,Normal,Male,Sports and travel,67.27,5,16.8175,353.1675,2019-02-27,17:27:00,Cash,336.35,4.761904762,16.8175,6.9,353.16749999999996
325776186,Alex,Yangon,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,2019-03-08,10:53:00,Ewallet,906.5,4.761904762,45.325,7.3,951.825
286757818,Cairo,Mandalay,Normal,Male,Fashion accessories,69.08,2,6.908,145.068,2019-01-31,19:48:00,Credit card,138.16,4.761904762,6.908,6.9,145.06799999999998
574579721,Giza,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,90.867,2019-03-08,16:53:00,Ewallet,86.54,4.761904762,4.327,5.7,90.867
459507686,Alex,Yangon,Normal,Female,Electronic accessories,23.46,6,7.038,147.798,2019-01-13,19:14:00,Ewallet,140.76,4.761904762,7.038,6.4,147.798
616870016,Cairo,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,2019-03-09,14:36:00,Credit card,668.78,4.761904762,33.439,9.6,702.219
837557229,Cairo,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,49.812,2019-02-22,18:19:00,Credit card,47.44,4.761904762,2.372,6.8,49.812
751690068,Giza,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.818,2019-03-19,19:09:00,Ewallet,893.16,4.761904762,44.658,9.0,937.818
257731380,Giza,Naypyitaw,Member,Male,Sports and travel,82.93,4,16.586,348.306,2019-01-20,16:51:00,Ewallet,331.72,4.761904762,16.586,9.6,348.30600000000004
345084992,Alex,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,2019-03-08,15:37:00,Credit card,203.94,4.761904762,10.197,7.7,214.137
549964200,Giza,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,2019-03-08,20:15:00,Ewallet,68.16,4.761904762,3.408,7.0,71.568
810606344,Giza,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,16.344,343.224,2019-02-07,14:38:00,Credit card,326.88,4.761904762,16.344,6.5,343.224
450282866,Giza,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,91.56,2019-01-15,19:25:00,Cash,87.2,4.761904762,4.36,8.1,91.56
394303170,Cairo,Mandalay,Member,Female,Sports and travel,88.43,8,35.372,742.812,2019-03-22,19:35:00,Credit card,707.44,4.761904762,35.372,4.3,742.812
138175109,Alex,Yangon,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,2019-01-15,15:42:00,Credit card,802.89,4.761904762,40.1445,6.5,843.0345
192987397,Giza,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,0.639,13.419,2019-01-08,14:11:00,Ewallet,12.78,4.761904762,0.639,9.5,13.418999999999999
301119629,Alex,Yangon,Normal,Female,Sports and travel,19.1,7,6.685,140.385,2019-01-15,10:43:00,Cash,133.7,4.761904762,6.685,9.7,140.38500000000002
390805128,Cairo,Mandalay,Member,Female,Health and beauty,19.15,1,0.9575,20.1075,2019-01-28,17:58:00,Credit card,19.15,4.761904762,0.9575,9.5,20.107499999999998
235468343,Giza,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,2019-02-14,11:26:00,Credit card,276.6,4.761904762,13.83,8.9,290.43
453127053,Giza,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,2019-03-10,17:38:00,Credit card,137.22,4.761904762,6.861,6.5,144.081
296117041,Cairo,Mandalay,Member,Female,Health and beauty,27.07,1,1.3535,28.4235,2019-01-12,20:07:00,Credit card,27.07,4.761904762,1.3535,5.3,28.4235
449272918,Cairo,Mandalay,Member,Female,Sports and travel,39.12,1,1.956,41.076,2019-03-26,11:02:00,Credit card,39.12,4.761904762,1.956,9.6,41.076
891017034,Cairo,Mandalay,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,2019-01-01,19:07:00,Cash,448.26,4.761904762,22.413,6.7,470.673
744095786,Cairo,Mandalay,Normal,Male,Electronic accessories,22.01,6,6.603,138.663,2019-01-02,18:50:00,Cash,132.06,4.761904762,6.603,7.6,138.663
727170390,Alex,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,2019-03-16,12:43:00,Ewallet,318.05,4.761904762,15.9025,4.8,333.9525
568883448,Alex,Yangon,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2019-03-03,15:09:00,Ewallet,25.0,4.761904762,1.25,5.5,26.25
187835490,Alex,Yangon,Member,Male,Electronic accessories,20.77,4,4.154,87.234,2019-01-31,13:47:00,Cash,83.08,4.761904762,4.154,4.7,87.234
767541907,Cairo,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,2019-02-13,16:59:00,Cash,147.8,4.761904762,7.39,6.9,155.18999999999997
710464433,Cairo,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2019-02-15,14:15:00,Credit card,696.6,4.761904762,34.83,4.5,731.4300000000001
533335337,Cairo,Mandalay,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,2019-02-07,20:24:00,Cash,793.9,4.761904762,39.695,6.2,833.595
325908763,Giza,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.285,488.985,2019-01-27,13:58:00,Cash,465.7,4.761904762,23.285,7.6,488.985
729467422,Giza,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2019-02-23,16:52:00,Credit card,35.89,4.761904762,1.7945,7.9,37.6845
639761242,Giza,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,2019-02-03,15:19:00,Cash,202.6,4.761904762,10.13,4.5,212.73000000000002
234034040,Cairo,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,2019-03-03,12:25:00,Credit card,730.5,4.761904762,36.525,8.7,767.025
326712155,Giza,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,2019-02-03,10:02:00,Cash,295.8,4.761904762,14.79,6.1,310.59000000000003
320328842,Giza,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,2019-03-17,18:58:00,Cash,22.62,4.761904762,1.131,6.4,23.751
470329057,Alex,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,2019-03-28,15:31:00,Credit card,256.7,4.761904762,12.835,9.1,269.535
878302331,Giza,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,2019-03-02,11:22:00,Credit card,545.5,4.761904762,27.275,7.1,572.775
440595691,Giza,Naypyitaw,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,2019-02-08,13:12:00,Credit card,260.05,4.761904762,13.0025,7.7,273.0525
554533790,Cairo,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,2019-03-22,18:33:00,Cash,222.12,4.761904762,11.106,4.5,233.226
746190921,Giza,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.659,2019-02-09,10:02:00,Ewallet,21.58,4.761904762,1.079,7.2,22.659
233340817,Giza,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,2019-02-15,11:21:00,Cash,98.84,4.761904762,4.942,8.4,103.78200000000001
767051286,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,2019-01-23,12:10:00,Ewallet,502.62,4.761904762,25.131,5.4,527.751
340219136,Alex,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,2019-01-25,11:40:00,Cash,160.2,4.761904762,8.01,9.7,168.20999999999998
405313305,Alex,Yangon,Member,Male,Fashion accessories,43.13,10,21.565,452.865,2019-02-02,18:31:00,Credit card,431.3,4.761904762,21.565,5.5,452.865
731597531,Cairo,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.588,2019-03-30,17:58:00,Cash,580.56,4.761904762,29.028,4.6,609.588
676396028,Alex,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,2019-03-30,17:04:00,Cash,322.2,4.761904762,16.11,6.6,338.31
502051910,Alex,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,205.317,2019-02-25,20:35:00,Credit card,195.54,4.761904762,9.777,6.3,205.317
485308700,Alex,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,2019-03-18,16:10:00,Credit card,166.3,4.761904762,8.315,4.2,174.61499999999998
598479715,Giza,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,2019-03-07,16:54:00,Ewallet,336.28,4.761904762,16.814,4.4,353.094
701698742,Cairo,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,2019-03-16,10:11:00,Ewallet,343.7,4.761904762,17.185,6.7,360.885
575671508,Alex,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,2019-01-29,11:26:00,Ewallet,38.6,4.761904762,1.93,6.7,40.53
541083113,Giza,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2019-02-02,20:29:00,Cash,527.76,4.761904762,26.388,8.4,554.148
246113901,Giza,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2019-02-15,12:12:00,Cash,328.0,4.761904762,16.4,6.2,344.4
674159296,Alex,Yangon,Normal,Male,Sports and travel,37.14,5,9.285,194.985,2019-01-08,13:05:00,Ewallet,185.7,4.761904762,9.285,5.0,194.98499999999999
305183552,Cairo,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2019-02-12,16:19:00,Cash,603.8,4.761904762,30.19,6.0,633.9900000000001
493656248,Giza,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,2019-01-01,19:48:00,Credit card,369.8,4.761904762,18.49,7.0,388.28999999999996
438014015,Cairo,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,2019-03-21,15:25:00,Ewallet,197.96,4.761904762,9.898,6.6,207.858
709584068,Cairo,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2019-02-28,14:42:00,Cash,410.9,4.761904762,20.545,7.3,431.44500000000005
795497276,Alex,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,18:59:00,Ewallet,148.6,4.761904762,7.43,8.3,156.03
556728512,Giza,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,2019-01-30,20:47:00,Cash,22.96,4.761904762,1.148,4.3,24.108
627953243,Cairo,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,2019-02-04,13:21:00,Ewallet,699.12,4.761904762,34.956,9.8,734.0760000000001
